Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
,taylor,,,,,,,,TAYLOR-BLACK-7,,,7,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,taylor,,,,,,,,TAYLOR-WHITE-8,,,8,,,white,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,taylor,,,,,,,,TAYLOR-GOLD-8,,,8,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,taylor,,,,,,,,TAYLOR-SILVER-8,,,8,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,taylor,,,,,,,,TAYLOR-BLACK-8,,,8,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
Ava,ava,"<p>Experience luxurious comfort with every step in Malow heels. Created with an ultra-padded footbed, gentle arch support and super soft materials, they will ensure you look and feel fabulous from day to night. This statement wedge sandal features a tall espadrille-style platform sole for a chic, summery feel. Delicate multi-strap detailing across the front and slim ankle straps with an adjustable buckle provide a secure and flattering fit. Sparkling embellishments add a touch of glamour, making it perfect for warm-weather events, holidays, or evening outings.</p><ul><li>Extra thick memory foam footbed</li><li>Built-in gentle arch support</li><li>Jute espadrille platform</li><li>Heel height approx. 11.5 cm</li><li>Upper &amp; linings – vegan synthetic material</li></ul>",MALOW London,Apparel & Accessories > Shoes,Women's footwear,party,TRUE,Active,AVA-GOLD-3,,UK size,3,,Color,gold,product.metafields.shopify.color-pattern,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,Ava | MALOW London,Platform espadrille wedge with adjustable ankle strap,gold; silver; black,Apparel & Accessories > Shoes,Female,Adult (13+ years old),,,,,,,,,,
,ava,,,,,,,,AVA-SILVER-3,,,3,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-BLACK-3,,,3,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-GOLD-4,,,4,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-SILVER-4,,,4,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-BLACK-4,,,4,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-GOLD-5,,,5,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-SILVER-5,,,5,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-BLACK-5,,,5,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-GOLD-6,,,6,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-SILVER-6,,,6,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-BLACK-6,,,6,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-GOLD-7,,,7,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-SILVER-7,,,7,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-BLACK-7,,,7,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-GOLD-8,,,8,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-SILVER-8,,,8,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,ava,,,,,,,,AVA-BLACK-8,,,8,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
Jenna,jenna,"<p>Experience luxurious comfort with every step in Malow heels. Created with an ultra-padded footbed, gentle arch support and super soft materials, they will ensure you look and feel fabulous from day to night. This chic wedge sandal features a tall espadrille-style platform for a fresh, summery look. The comfortable padded single front strap is complemented by a supportive ankle strap with an adjustable buckle for a secure fit. Combining height with stability, it's perfect for holidays, outdoor events, or effortless warm-weather styling.</p><ul><li>Extra thick memory foam footbed</li><li>Built-in gentle arch support</li><li>Super soft vegan upper &amp; lining</li><li>Heel height approx. 11.5 cm</li></ul>",MALOW London,Apparel & Accessories > Shoes,Women's footwear,wedding,TRUE,Active,JENNA-CREAM-3,,UK size,3,,Color,cream,product.metafields.shopify.color-pattern,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,Jenna | MALOW London,Strappy slingback sandal with delicate ankle tie,cream; black; mocha,Apparel & Accessories > Shoes,Female,Adult (13+ years old),,,,,,,,,,
,jenna,,,,,,,,JENNA-BLACK-3,,,3,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-MOCHA-3,,,3,,,mocha,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-CREAM-4,,,4,,,cream,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-BLACK-4,,,4,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-MOCHA-4,,,4,,,mocha,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-CREAM-5,,,5,,,cream,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-BLACK-5,,,5,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-MOCHA-5,,,5,,,mocha,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-CREAM-6,,,6,,,cream,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-BLACK-6,,,6,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-MOCHA-6,,,6,,,mocha,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-CREAM-7,,,7,,,cream,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-BLACK-7,,,7,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-MOCHA-7,,,7,,,mocha,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-CREAM-8,,,8,,,cream,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-BLACK-8,,,8,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,jenna,,,,,,,,JENNA-MOCHA-8,,,8,,,mocha,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
Camila,camila,"<p>Experience luxurious comfort with every step in Malow heels. Created with an ultra-padded footbed, gentle arch support and super soft materials, they will ensure you look and feel fabulous from day to night. This elegant slingback heel features a comfortable pointed toe and a mid-height stiletto heel for a timeless silhouette. The delicate wraparound ankle straps with adjustable buckles add a modern, feminine touch while ensuring a secure fit. Perfect for special occasions or polished everyday styling.</p><ul><li>Extra thick memory foam footbed</li><li>Built-in gentle arch support</li><li>Super soft vegan lining &amp; upper</li><li>Signature pink sole with branded metal tab</li><li>Heel height approx. 8.5 cm</li></ul>",MALOW London,Apparel & Accessories > Shoes,Women's footwear,"wedding, party, Bestseller",TRUE,Active,CAMILA-PUTTY-3,,UK size,3,,Color,putty,product.metafields.shopify.color-pattern,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,Camila | MALOW London,Pointed-toe court heel with adjustable ankle strap,putty; black patent; gold; silver,Apparel & Accessories > Shoes,Female,Adult (13+ years old),,,,,,,,,,
,camila,,,,,,,,CAMILA-BLACK-PATENT-3,,,3,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-GOLD-3,,,3,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-SILVER-3,,,3,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-PUTTY-4,,,4,,,putty,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-BLACK-PATENT-4,,,4,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-GOLD-4,,,4,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-SILVER-4,,,4,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-PUTTY-5,,,5,,,putty,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-BLACK-PATENT-5,,,5,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-GOLD-5,,,5,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-SILVER-5,,,5,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-PUTTY-6,,,6,,,putty,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-BLACK-PATENT-6,,,6,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-GOLD-6,,,6,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-SILVER-6,,,6,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-PUTTY-7,,,7,,,putty,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-BLACK-PATENT-7,,,7,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-GOLD-7,,,7,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-SILVER-7,,,7,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-PUTTY-8,,,8,,,putty,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-BLACK-PATENT-8,,,8,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-GOLD-8,,,8,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,camila,,,,,,,,CAMILA-SILVER-8,,,8,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
Selena,selena,"<p>Experience luxurious comfort with every step in Malow heels. Created with an ultra-padded footbed, gentle arch support and super soft materials, they will ensure you look and feel fabulous from day to night. This elegant slingback heel features a comfortable pointed toe and a mid-height stiletto heel for a feminine silhouette. Delicate, embellished straps create a striking caged design across the front, adding texture and sparkle. Finished with an adjustable buckle for a secure fit, it's the perfect choice for formal events and special occasions.</p><ul><li>Extra thick memory foam footbed</li><li>Built-in gentle arch support</li><li>Encrusted cage upper</li><li>Signature pink sole with branded metal tab</li><li>Heel height approx. 8.5 cm</li><li>Upper &amp; linings – vegan synthetic material</li></ul>",MALOW London,Apparel & Accessories > Shoes,Women's footwear,party,TRUE,Active,SELENA-GOLD-3,,UK size,3,,Color,gold,product.metafields.shopify.color-pattern,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,Selena | MALOW London,Diamanté-cage slingback stiletto,gold; silver; black patent,Apparel & Accessories > Shoes,Female,Adult (13+ years old),,,,,,,,,,
,selena,,,,,,,,SELENA-SILVER-3,,,3,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-BLACK-PATENT-3,,,3,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-GOLD-4,,,4,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-SILVER-4,,,4,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-BLACK-PATENT-4,,,4,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-GOLD-5,,,5,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-SILVER-5,,,5,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-BLACK-PATENT-5,,,5,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-GOLD-6,,,6,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-SILVER-6,,,6,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-BLACK-PATENT-6,,,6,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-GOLD-7,,,7,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-SILVER-7,,,7,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-BLACK-PATENT-7,,,7,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-GOLD-8,,,8,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-SILVER-8,,,8,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,selena,,,,,,,,SELENA-BLACK-PATENT-8,,,8,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
Olivia,olivia,"<p>Experience luxurious comfort with every step in Malow heels. Created with an ultra-padded footbed, gentle arch support and super soft materials, they will ensure you look and feel fabulous from day to night. This timeless court shoe features a comfortable pointed toe and a classic mid-height stiletto for an elegant silhouette. Designed with a smooth finish and clean lines, it offers effortless sophistication for both professional and formal settings. A versatile wardrobe staple, it pairs perfectly with both tailored pieces and occasion wear.</p><ul><li>Extra thick memory foam footbed</li><li>Built-in gentle arch support</li><li>Super soft vegan upper and lining</li><li>Signature pink sole with branded metal tab</li><li>Heel height approx. 8.5 cm</li></ul>",MALOW London,Apparel & Accessories > Shoes,Women's footwear,"party, everyday",TRUE,Active,OLIVIA-NUDE-PU-3,,UK size,3,,Color,nude,product.metafields.shopify.color-pattern,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,Olivia | MALOW London,Slim-heel square-toe sandal with ankle strap,nude; nude patent; black; black patent; black suede; gold; silver,Apparel & Accessories > Shoes,Female,Adult (13+ years old),,,,,,,,,,
,olivia,,,,,,,,OLIVIA-NUDE-PATENT-3,,,3,,,nude patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-PU-3,,,3,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-PATENT-3,,,3,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-MF-3,,,3,,,black suede,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-GOLD-3,,,3,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-SILVER-3,,,3,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-NUDE-PU-4,,,4,,,nude,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-NUDE-PATENT-4,,,4,,,nude patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-PU-4,,,4,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-PATENT-4,,,4,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-MF-4,,,4,,,black suede,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-GOLD-4,,,4,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-SILVER-4,,,4,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-NUDE-PU-5,,,5,,,nude,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-NUDE-PATENT-5,,,5,,,nude patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-PU-5,,,5,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-PATENT-5,,,5,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-MF-5,,,5,,,black suede,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-GOLD-5,,,5,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-SILVER-5,,,5,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-NUDE-PU-6,,,6,,,nude,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-NUDE-PATENT-6,,,6,,,nude patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-PU-6,,,6,,,black,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-PATENT-6,,,6,,,black patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-BLACK-MF-6,,,6,,,black suede,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-GOLD-6,,,6,,,gold,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-SILVER-6,,,6,,,silver,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-NUDE-PU-7,,,7,,,nude,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,olivia,,,,,,,,OLIVIA-NUDE-PATENT-7,,,7,,,nude patent,,,,,75.00,,,TRUE,,,,,,shopify,0,DENY,650,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
